csvfile,Ensembl,Ensembl_no_version,Expression,logFC,AveExpr,t,P.Value,adj.P.Val,B
TumorVsNormal.csv,ENSG00000106258.15,ENSG00000106258,underexpressed,-1.40204739998262,2.70514737722836,-24.171128510811,1.49114315932012e-112,9.364199324582101e-112,245.559253772825
TumorVsNormal.csv,ENSG00000132698.15,ENSG00000132698,overexpressed,1.36568172290047,6.99427954275955,24.1759663966395,1.36381144897808e-112,8.57030993632522e-112,245.549472063974
TumorVsNormal.csv,ENSG00000259196.1,ENSG00000259196,underexpressed,-1.49648187240108,1.68580774143954,-24.160394787804,1.8176576414091801e-112,1.1395595600786501e-111,245.516287630564
TumorVsNormal.csv,ENSG00000149554.13,ENSG00000149554,overexpressed,1.66327445840635,3.25960959512316,24.1513676071401,2.14692830282206e-112,1.3428503202512902e-111,245.397698347414
TumorVsNormal.csv,ENSG00000237853.6,ENSG00000237853,underexpressed,-1.75663450547489,1.93312375002128,-24.1556392289448,1.9842878626777402e-112,1.2431954485006401e-111,245.372058758268
TumorVsNormal.csv,ENSG00000147862.17,ENSG00000147862,underexpressed,-1.36897382017955,4.65433923380175,-24.1666366951129,1.61997287546087e-112,1.01596292871598e-111,245.365838233032
TumorVsNormal.csv,ENSG00000206715.1,ENSG00000206715,underexpressed,-1.87450984631715,2.0453956787521,-24.1538391043825,2.0512701840182102e-112,1.2843032747601301e-111,245.320510723579
TumorVsNormal.csv,ENSG00000257953.1,ENSG00000257953,underexpressed,-1.50766518159156,2.14567906882984,-24.1520000231254,2.12203482261535e-112,1.32772278861303e-111,245.285648898174
TumorVsNormal.csv,ENSG00000261970.1,ENSG00000261970,underexpressed,-1.70578603176785,2.00282924538937,-24.1480359426112,2.28296777735999e-112,1.4274636522572901e-111,245.223879776828
TumorVsNormal.csv,ENSG00000124749.17,ENSG00000124749,underexpressed,-1.55022774065276,2.89189632741441,-24.1544875263592,2.0268861837702001e-112,1.26946013472993e-111,245.220073819722
TumorVsNormal.csv,ENSG00000278017.1,ENSG00000278017,underexpressed,-1.37462497594015,2.11891217220154,-24.1437884321082,2.4689594571327402e-112,1.5432436353514201e-111,245.151730343023
TumorVsNormal.csv,ENSG00000164032.12,ENSG00000164032,overexpressed,1.10549723197386,7.05884441157389,24.1532252114599,2.0746256676807e-112,1.2984927685804001e-111,245.13420259473
TumorVsNormal.csv,ENSG00000252581.1,ENSG00000252581,underexpressed,-1.6705110451035,2.1785213004972,-24.1379377632981,2.75018026260707e-112,1.7184504119248303e-111,245.017991796699
TumorVsNormal.csv,ENSG00000188015.10,ENSG00000188015,underexpressed,-1.41625505082666,3.24074144208544,-24.1241741161251,3.5444221199993604e-112,2.2132579935735e-111,244.637547351104
TumorVsNormal.csv,ENSG00000212181.1,ENSG00000212181,underexpressed,-1.8197397021323,1.91841703758851,-24.1152706240336,4.176423036577991e-112,2.60443295612134e-111,244.630783154046
TumorVsNormal.csv,ENSG00000101417.12,ENSG00000101417,underexpressed,-1.14900942956531,4.2725734587876,-24.1187622172386,3.9161667399967204e-112,2.4437610016253602e-111,244.485820504828
TumorVsNormal.csv,ENSG00000232587.1,ENSG00000232587,underexpressed,-1.74582662524697,2.3405424098354,-24.1086907942759,4.71473494638522e-112,2.9381726951592702e-111,244.455530289822
TumorVsNormal.csv,ENSG00000180900.20,ENSG00000180900,overexpressed,1.25360518561716,5.29620721996579,24.1162869388287,4.0989357205814202e-112,2.55696163108301e-111,244.452233784319
TumorVsNormal.csv,ENSG00000091262.16,ENSG00000091262,underexpressed,-1.27358380190754,2.9689991721954,-24.1074256255818,4.82592418388861e-112,3.0064658200392804e-111,244.354565868952
TumorVsNormal.csv,ENSG00000259820.1,ENSG00000259820,underexpressed,-1.51791017865509,2.95018415675593,-24.1068968592182,4.873167306869511e-112,3.0338822549704102e-111,244.346421622919
TumorVsNormal.csv,ENSG00000264480.1,ENSG00000264480,underexpressed,-2.2865334335595,2.29953290370375,-24.1028744975318,5.24800118592759e-112,3.2650748340175702e-111,244.338479944696
TumorVsNormal.csv,ENSG00000225505.1,ENSG00000225505,underexpressed,-1.68330206711318,1.8489990548837,-24.0737501897506,8.97287172893933e-112,5.5769757419298905e-111,243.883779314091
TumorVsNormal.csv,ENSG00000080986.13,ENSG00000080986,overexpressed,1.90099195681346,3.29159111415652,24.0652063874521,1.0501158581719101e-111,6.52038175027765e-111,243.833994589174
TumorVsNormal.csv,ENSG00000254352.1,ENSG00000254352,underexpressed,-1.34641993926566,2.6006538439623,-24.0685902530736,9.8670084175234e-112,6.1306837991356e-111,243.69082335193
TumorVsNormal.csv,ENSG00000236047.1,ENSG00000236047,underexpressed,-1.583487279007,2.33816701014012,-24.065749821867,1.03966389062026e-111,6.4576209471042706e-111,243.67347659968
TumorVsNormal.csv,ENSG00000223650.1,ENSG00000223650,underexpressed,-1.66108696848746,1.75998027901557,-24.0610664829192,1.13326178975159e-111,7.031996246166171e-111,243.664590934438
TumorVsNormal.csv,ENSG00000204113.6,ENSG00000204113,underexpressed,-1.99550518895657,2.048660754841,-24.0583326430781,1.19174139074524e-111,7.38997851490881e-111,243.557405522285
TumorVsNormal.csv,ENSG00000134809.9,ENSG00000134809,overexpressed,1.0625513510274,6.00159714952637,24.065091331179,1.05234218225677e-111,6.532043234537571e-111,243.494775003854
TumorVsNormal.csv,ENSG00000263838.1,ENSG00000263838,underexpressed,-1.87220476025005,1.97141612481203,-24.0537483794469,1.29664607703915e-111,8.02457509505126e-111,243.488476069721
TumorVsNormal.csv,ENSG00000130204.13,ENSG00000130204,overexpressed,1.08444372301168,5.57684909174611,24.0601389408402,1.1527743427552701e-111,7.1507080427921e-111,243.407725411294
TumorVsNormal.csv,ENSG00000100985.7,ENSG00000100985,overexpressed,2.23548604741809,5.27807294577148,24.0546428610313,1.27547706039265e-111,7.89617118773773e-111,243.373310032741
TumorVsNormal.csv,ENSG00000270421.1,ENSG00000270421,underexpressed,-1.92479238479238,2.05000031146437,-24.0361499253713,1.7924289335239002e-111,1.1074565854756701e-110,243.154762102085
TumorVsNormal.csv,ENSG00000212526.1,ENSG00000212526,underexpressed,-1.52357951930816,1.71604959326732,-24.0295187276546,2.02495112880729e-111,1.2502973427968101e-110,243.102979310322
TumorVsNormal.csv,ENSG00000234159.1,ENSG00000234159,underexpressed,-1.60960532803359,1.77304308482806,-24.0283962989107,2.0671890076995e-111,1.27553721731668e-110,243.067328315993
TumorVsNormal.csv,ENSG00000004478.8,ENSG00000004478,overexpressed,1.28660429424563,5.65045602461905,24.0405115470699,1.65422822222004e-111,1.02240569991445e-110,243.049704794164
TumorVsNormal.csv,ENSG00000161800.13,ENSG00000161800,overexpressed,1.27555261144254,4.66029685626968,24.0278060706115,2.08975163715574e-111,1.28903522557604e-110,242.87171249823
TumorVsNormal.csv,ENSG00000111885.7,ENSG00000111885,underexpressed,-1.25236111431869,5.46669612225305,-24.0294077070973,2.0290902149814603e-111,1.25244074539724e-110,242.851007744486
TumorVsNormal.csv,ENSG00000206650.1,ENSG00000206650,underexpressed,-2.29017039129705,2.4514150030729,-24.0223613731011,2.30983886959184e-111,1.42432470466153e-110,242.844545854859
TumorVsNormal.csv,ENSG00000286334.1,ENSG00000286334,underexpressed,-1.95472245601182,2.41395505571705,-24.0186983983939,2.47078579459429e-111,1.52306933733157e-110,242.785411391556
TumorVsNormal.csv,ENSG00000073111.14,ENSG00000073111,overexpressed,1.85434284874845,4.33180570733985,24.0155155643792,2.6197031565376403e-111,1.6138059707827e-110,242.735965029437
TumorVsNormal.csv,ENSG00000136518.17,ENSG00000136518,overexpressed,1.2583748125337,5.40937393480352,24.0173972276148,2.53061454297054e-111,1.55943717467284e-110,242.630589282619
TumorVsNormal.csv,ENSG00000206077.13,ENSG00000206077,underexpressed,-1.48616689351216,2.71512298141974,-24.0053974077807,3.15529778969198e-111,1.9424704935688302e-110,242.507114676734
TumorVsNormal.csv,ENSG00000207497.1,ENSG00000207497,underexpressed,-1.73797593787476,1.91364092352501,-23.9986216876098,3.5738061170118805e-111,2.1986702244312502e-110,242.485570660891
TumorVsNormal.csv,ENSG00000105205.7,ENSG00000105205,underexpressed,-1.45480701512728,1.78109893545326,-23.9952712343809,3.8007973969970106e-111,2.3367865477833402e-110,242.463858990011
TumorVsNormal.csv,ENSG00000201801.1,ENSG00000201801,underexpressed,-1.5061507255346,1.62228528541406,-23.9911674023061,4.0985415293682804e-111,2.51901841441318e-110,242.412581675524
TumorVsNormal.csv,ENSG00000280285.1,ENSG00000280285,underexpressed,-1.93896149960705,2.38063336889862,-23.9978651116072,3.6238502487657e-111,2.22872731037203e-110,242.3968818768
TumorVsNormal.csv,ENSG00000253063.1,ENSG00000253063,underexpressed,-1.98754424023201,2.07986533124121,-23.9791620272802,5.1101421511725106e-111,3.13767746224857e-110,242.10107020614
TumorVsNormal.csv,ENSG00000224412.1,ENSG00000224412,underexpressed,-1.78675913046218,1.92152103975784,-23.9745590011233,5.5610746459568305e-111,3.41120465038778e-110,242.047929582754
TumorVsNormal.csv,ENSG00000242290.2,ENSG00000242290,underexpressed,-1.67956499244144,1.81670058571609,-23.9727209440494,5.75205229005379e-111,3.5260456489159803e-110,242.033921550869
TumorVsNormal.csv,ENSG00000091651.9,ENSG00000091651,overexpressed,1.67083335238131,2.74362597756099,23.9609103734461,7.145521933081731e-111,4.3688298702981504e-110,241.973957362661
TumorVsNormal.csv,ENSG00000207286.1,ENSG00000207286,underexpressed,-2.30453305322143,2.33562632624406,-23.9728358226491,5.739926565153491e-111,3.51976274956356e-110,241.943426616499
TumorVsNormal.csv,ENSG00000201012.1,ENSG00000201012,underexpressed,-1.52477920348966,1.62627176020825,-23.9645464265961,6.68393652552934e-111,4.09061276821792e-110,241.922607770996
TumorVsNormal.csv,ENSG00000252707.1,ENSG00000252707,underexpressed,-2.10091108067313,2.20877898932551,-23.9662816550788,6.47427419675384e-111,3.96359123311712e-110,241.8469832648
TumorVsNormal.csv,ENSG00000109062.12,ENSG00000109062,overexpressed,1.75319684514568,6.21863060828874,23.9747067762117,5.54599843530904e-111,3.40306963197668e-110,241.841178342176
TumorVsNormal.csv,ENSG00000262470.2,ENSG00000262470,underexpressed,-1.51008552303708,1.64817452234579,-23.9580957042427,7.524584743108151e-111,4.59310643056371e-110,241.80172033882
TumorVsNormal.csv,ENSG00000172493.22,ENSG00000172493,underexpressed,-1.14657486290591,5.09865121242537,-23.9717926912903,5.8509749956294205e-111,3.58551417732822e-110,241.784593697907
TumorVsNormal.csv,ENSG00000153044.10,ENSG00000153044,overexpressed,1.47448799957754,3.58081870079114,23.9592095303718,7.372237360717531e-111,4.50304227978963e-110,241.781401741539
TumorVsNormal.csv,ENSG00000266421.3,ENSG00000266421,underexpressed,-2.15215014823462,2.31379304036288,-23.9613581051384,7.087007864773451e-111,4.33446669473167e-110,241.739126851418
TumorVsNormal.csv,ENSG00000124731.13,ENSG00000124731,underexpressed,-1.80823094438625,4.3944443419183,-23.9593101081907,7.35863308567741e-111,4.4961967238155403e-110,241.5606831551
TumorVsNormal.csv,ENSG00000105202.9,ENSG00000105202,overexpressed,1.38221957518556,6.89907616818501,23.9501699072672,8.703376899803091e-111,5.31092855844197e-110,241.396784698611
TumorVsNormal.csv,ENSG00000148344.11,ENSG00000148344,overexpressed,2.05981863766067,4.80903604257472,23.9438807254782,9.76863333156543e-111,5.95321715508461e-110,241.37062372702
TumorVsNormal.csv,ENSG00000119397.17,ENSG00000119397,underexpressed,-1.25501834681603,4.00072862025355,-23.9452688646642,9.522834762363541e-111,5.8071955290122e-110,241.309955686907
TumorVsNormal.csv,ENSG00000201586.1,ENSG00000201586,underexpressed,-1.62492136377232,1.96292656364629,-23.9327936645966,1.1973419796805701e-110,7.285027847826181e-110,241.282503491227
TumorVsNormal.csv,ENSG00000271437.1,ENSG00000271437,underexpressed,-1.72586750709688,1.90018853496503,-23.9308597590054,1.24060293764403e-110,7.54334842927933e-110,241.255087992235
TumorVsNormal.csv,ENSG00000251891.1,ENSG00000251891,underexpressed,-2.53767992955032,2.58101214427856,-23.9356623810363,1.1359292935126601e-110,6.91810444406185e-110,241.236127993647
TumorVsNormal.csv,ENSG00000126453.9,ENSG00000126453,overexpressed,1.34230177952819,4.14875483262089,23.9355366856419,1.13855303126e-110,6.931833093273341e-110,241.234617174449
TumorVsNormal.csv,ENSG00000266541.1,ENSG00000266541,underexpressed,-1.85010518905665,2.41923594634134,-23.931094669491,1.2352658567538901e-110,7.51333234143626e-110,241.179401028554
TumorVsNormal.csv,ENSG00000115163.15,ENSG00000115163,overexpressed,2.28661073628906,3.10022236659247,23.9050235662654,1.99297775062921e-110,1.20906457458935e-109,240.959091257148
TumorVsNormal.csv,ENSG00000241230.3,ENSG00000241230,underexpressed,-1.72203702408297,1.85713371237304,-23.9048877102822,1.9979502799715302e-110,1.2116893421178801e-109,240.783303796204
TumorVsNormal.csv,ENSG00000277202.1,ENSG00000277202,underexpressed,-1.45762499631558,1.50196493990234,-23.900215075228,2.1767312684385e-110,1.3196873023066999e-109,240.76852642582
TumorVsNormal.csv,ENSG00000187678.10,ENSG00000187678,underexpressed,-1.30544257370714,4.64489224053111,-23.9151905483456,1.65387716798574e-110,1.00497013012881e-109,240.745816020571
TumorVsNormal.csv,ENSG00000224972.1,ENSG00000224972,underexpressed,-1.75151465157083,1.90616753324448,-23.8987978580595,2.23405046640533e-110,1.35356326385114e-109,240.664909110559
TumorVsNormal.csv,ENSG00000167601.12,ENSG00000167601,underexpressed,-1.24151137968358,5.19502466998133,-23.9082044246805,1.88002171863129e-110,1.14090738913251e-109,240.622031051898
TumorVsNormal.csv,ENSG00000250116.2,ENSG00000250116,underexpressed,-1.57207834818503,2.25962409256209,-23.8950816364341,2.39161395905341e-110,1.44809214473608e-109,240.55647700245
TumorVsNormal.csv,ENSG00000202290.1,ENSG00000202290,underexpressed,-2.06470357291225,3.00624617487046,-23.8933452568077,2.46899243405414e-110,1.49397935735444e-109,240.41956788429
TumorVsNormal.csv,ENSG00000128165.9,ENSG00000128165,overexpressed,1.97478827699683,2.68834955878644,23.8722475944114,3.63497069548566e-110,2.19455359851689e-109,240.374219781272
TumorVsNormal.csv,ENSG00000253770.1,ENSG00000253770,underexpressed,-1.44393910108529,1.57807587267701,-23.8735390704576,3.5499345204431e-110,2.1439044344646403e-109,240.272358712871
TumorVsNormal.csv,ENSG00000234040.3,ENSG00000234040,underexpressed,-2.20444670961453,2.7393917864377,-23.8810454733237,3.0935781632962904e-110,1.87131051877174e-109,240.223495937178
TumorVsNormal.csv,ENSG00000211892.4,ENSG00000211892,overexpressed,2.9269565893929,6.97655739969732,23.8803247789151,3.1347221140715e-110,1.89558727968257e-109,240.128555244798
TumorVsNormal.csv,ENSG00000266714.9,ENSG00000266714,underexpressed,-1.34463645811509,3.51080937342796,-23.8788941635845,3.21802126151277e-110,1.94533170555773e-109,240.117235745615
TumorVsNormal.csv,ENSG00000140678.17,ENSG00000140678,underexpressed,-1.24894981211058,4.54511766734073,-23.8780061538337,3.2708349374868404e-110,1.9766211906371801e-109,240.065318176899
TumorVsNormal.csv,ENSG00000201547.1,ENSG00000201547,underexpressed,-1.57057455449801,1.6735582651414,-23.8610044979904,4.4667042131089605e-110,2.6940976729742103e-109,240.012419328278
TumorVsNormal.csv,ENSG00000013810.20,ENSG00000013810,overexpressed,1.2757408787134,4.03214521887184,23.8623333990789,4.35924563615194e-110,2.63012961218843e-109,239.910543547926
TumorVsNormal.csv,ENSG00000227309.1,ENSG00000227309,underexpressed,-1.72041678776033,1.97466015927008,-23.8532018544438,5.1532003150348304e-110,3.10516323512442e-109,239.820821366497
TumorVsNormal.csv,ENSG00000107290.14,ENSG00000107290,underexpressed,-1.31807725270828,5.35922916291605,-23.8602561498085,4.5283779774638e-110,2.73041832533803e-109,239.748008708855
TumorVsNormal.csv,ENSG00000254791.1,ENSG00000254791,underexpressed,-1.58650392056126,1.81618045463855,-23.8380783481218,6.79817345024208e-110,4.09111766376775e-109,239.578701346573
TumorVsNormal.csv,ENSG00000229127.2,ENSG00000229127,underexpressed,-1.44584884898676,2.19684741478617,-23.8342846343372,7.28730291025571e-110,4.38406760713844e-109,239.453358674451
TumorVsNormal.csv,ENSG00000253516.1,ENSG00000253516,underexpressed,-1.6171099714141,1.93581024136186,-23.8314799244673,7.67137811116529e-110,4.61364894547094e-109,239.428866578151
TumorVsNormal.csv,ENSG00000258545.6,ENSG00000258545,underexpressed,-1.35645149341795,2.26287711744522,-23.8218818114041,9.145323383455511e-110,5.49481025070014e-109,239.20497374438
TumorVsNormal.csv,ENSG00000255159.1,ENSG00000255159,underexpressed,-1.56871001153632,1.73061721782035,-23.8046805215394,1.25298400311758e-109,7.52351918389228e-109,238.977277006673
TumorVsNormal.csv,ENSG00000227532.1,ENSG00000227532,underexpressed,-1.43908995857817,1.59870200268496,-23.8008766887519,1.34331563988665e-109,8.06075328630637e-109,238.942321240985
TumorVsNormal.csv,ENSG00000217897.2,ENSG00000217897,underexpressed,-1.48606514596544,1.81134713442908,-23.7953721856844,1.48567170960186e-109,8.90643334250936e-109,238.802033281748
TumorVsNormal.csv,ENSG00000263790.1,ENSG00000263790,underexpressed,-2.13145319020029,2.19671529423553,-23.7979472115857,1.41729273208072e-109,8.50194341809087e-109,238.765663044751
TumorVsNormal.csv,ENSG00000199938.1,ENSG00000199938,underexpressed,-2.49880045551445,2.54271487500383,-23.7958137954305,1.47371512073233e-109,8.83757935891847e-109,238.682097932083
TumorVsNormal.csv,ENSG00000279502.1,ENSG00000279502,underexpressed,-1.80199199500967,1.95843555608128,-23.7818892739578,1.90129731425756e-109,1.13835094225481e-108,238.513912260548
TumorVsNormal.csv,ENSG00000165480.16,ENSG00000165480,overexpressed,1.69318121178539,2.85019642657796,23.7667066102319,2.50982678401846e-109,1.50029734909555e-108,238.407678319809
TumorVsNormal.csv,ENSG00000160712.13,ENSG00000160712,underexpressed,-1.21847701359916,4.79897373239321,-23.7864492457174,1.74913299137675e-109,1.04791557496791e-108,238.390063536044
TumorVsNormal.csv,ENSG00000154556.18,ENSG00000154556,underexpressed,-1.32898727876404,2.72391387137196,-23.7699656053802,2.3646206385298803e-109,1.41394816504761e-108,238.197979952295
TumorVsNormal.csv,ENSG00000163918.11,ENSG00000163918,overexpressed,1.6014689861872,4.50030557837199,23.7663530020235,2.52610803436974e-109,1.50954872598623e-108,238.123584930276
TumorVsNormal.csv,ENSG00000145287.11,ENSG00000145287,underexpressed,-1.63881880012079,3.84839591148026,-23.7620530694037,2.73273767325355e-109,1.63250615525128e-108,237.959500287585
TumorVsNormal.csv,ENSG00000239151.1,ENSG00000239151,underexpressed,-1.940402880736,1.99091820810856,-23.7375673159907,4.275412439625071e-109,2.54759169448815e-108,237.699660142726
TumorVsNormal.csv,ENSG00000197982.14,ENSG00000197982,overexpressed,1.017889476876,4.92862951842351,23.7358293917571,4.41337123939935e-109,2.6289621374612e-108,237.488238853579
TumorVsNormal.csv,ENSG00000254865.1,ENSG00000254865,underexpressed,-1.8999125794787,2.0310212247999,-23.7248387948697,5.39487158351835e-109,3.20954650059109e-108,237.461376236703
TumorVsNormal.csv,ENSG00000159259.8,ENSG00000159259,overexpressed,1.37599519585693,2.9318195805279,23.714277982797,6.54276157032153e-109,3.88629263888826e-108,237.402831207689
TumorVsNormal.csv,ENSG00000274598.1,ENSG00000274598,underexpressed,-1.66274460217412,1.87197241682163,-23.7163114499203,6.3042139515766e-109,3.7469722846538e-108,237.342458622367
TumorVsNormal.csv,ENSG00000167767.14,ENSG00000167767,overexpressed,2.27269273064677,4.19858957563691,23.715848064211,6.3577982319865995e-109,3.77762366916708e-108,237.314427721125
TumorVsNormal.csv,ENSG00000135916.16,ENSG00000135916,overexpressed,1.10618691465857,6.84506446246404,23.7246027686671,5.41818398903581e-109,3.22239363558446e-108,237.273407414925
TumorVsNormal.csv,ENSG00000266397.1,ENSG00000266397,underexpressed,-2.02866408722946,2.16230315144768,-23.7116722086566,6.861671109429891e-109,4.07442946092706e-108,237.197852010474
TumorVsNormal.csv,ENSG00000266146.1,ENSG00000266146,underexpressed,-2.2599581188518,2.33917213663048,-23.7103580895113,7.02834273178831e-109,4.17207762540775e-108,237.145462758523
TumorVsNormal.csv,ENSG00000270377.1,ENSG00000270377,underexpressed,-1.93909938294284,2.02280409163333,-23.6992392853609,8.61053618832269e-109,5.10643179957499e-108,236.98964966919
TumorVsNormal.csv,ENSG00000251467.1,ENSG00000251467,underexpressed,-1.60829812209912,1.94104004145293,-23.6964016916705,9.06838786495141e-109,5.37455986005556e-108,236.972525169156
TumorVsNormal.csv,ENSG00000201221.1,ENSG00000201221,underexpressed,-1.52426132136295,1.7245180925401,-23.6936410192117,9.537151255461861e-109,5.65059643872248e-108,236.958656055208
TumorVsNormal.csv,ENSG00000264773.1,ENSG00000264773,underexpressed,-1.41980917583481,2.13099563986337,-23.6920365617411,9.82062954391535e-109,5.81671515581826e-108,236.87680712485
TumorVsNormal.csv,ENSG00000207701.1,ENSG00000207701,underexpressed,-1.47211446731555,1.65746301842525,-23.6841977127815,1.13313495488158e-108,6.7051563039964396e-108,236.798686674448
TumorVsNormal.csv,ENSG00000132507.18,ENSG00000132507,overexpressed,1.22782952120505,7.47528585645023,23.6971849496791,8.93963134865357e-109,5.2999242995588994e-108,236.789371841525
TumorVsNormal.csv,ENSG00000206595.1,ENSG00000206595,underexpressed,-1.64733884843881,1.87514322257311,-23.65497001126,1.93146377949429e-108,1.14075559117613e-107,236.220734266438
TumorVsNormal.csv,ENSG00000100368.14,ENSG00000100368,underexpressed,-1.26424893125124,4.26957347796252,-23.6623935903467,1.68684610921547e-108,9.96907980991298e-108,236.130824961161
TumorVsNormal.csv,ENSG00000276214.1,ENSG00000276214,underexpressed,-1.73498683657384,1.76427133260046,-23.6395834915984,2.55711470857533e-108,1.50885050970293e-107,235.958620619976
TumorVsNormal.csv,ENSG00000162298.19,ENSG00000162298,overexpressed,1.0640624208049,5.20615719501094,23.6520193140182,2.03826124028704e-108,1.20345307980184e-107,235.949190773265
TumorVsNormal.csv,ENSG00000113758.13,ENSG00000113758,overexpressed,1.17331213121641,5.45288830124406,23.6511657842928,2.07023952724417e-108,1.22194943524374e-107,235.929029490158
TumorVsNormal.csv,ENSG00000226367.6,ENSG00000226367,underexpressed,-1.49330230768712,1.68107545940805,-23.632982123014,2.88417126348288e-108,1.6991609472491098e-107,235.862809717388
TumorVsNormal.csv,ENSG00000227573.2,ENSG00000227573,underexpressed,-1.67972261083518,1.77815773138613,-23.6345530041428,2.80274272209186e-108,1.6517074452089e-107,235.859597502446
TumorVsNormal.csv,ENSG00000270124.1,ENSG00000270124,underexpressed,-1.50732188617181,1.80521928862393,-23.6310592731764,2.98706756844389e-108,1.75922805176988e-107,235.805718844524
TumorVsNormal.csv,ENSG00000243313.2,ENSG00000243313,underexpressed,-2.08596333579954,2.28263469391335,-23.6346769676112,2.79641553047919e-108,1.64849662227305e-107,235.780299322915
TumorVsNormal.csv,ENSG00000199562.1,ENSG00000199562,underexpressed,-1.75373037916997,2.52014513611104,-23.6357789751914,2.74079162257348e-108,1.61672230365514e-107,235.776695271627
TumorVsNormal.csv,ENSG00000202190.1,ENSG00000202190,underexpressed,-1.48600828620961,1.56810971007564,-23.6228317974345,3.47038679959461e-108,2.04131438026954e-107,235.696167375279
TumorVsNormal.csv,ENSG00000199366.1,ENSG00000199366,underexpressed,-2.1945682415344,2.43011878683145,-23.622190284933,3.51120273965452e-108,2.06402823536319e-107,235.53492348074
TumorVsNormal.csv,ENSG00000279570.1,ENSG00000279570,underexpressed,-1.7150506491794,2.04489864245467,-23.6152890376267,3.98180020064697e-108,2.33993133345037e-107,235.47351793429
TumorVsNormal.csv,ENSG00000168159.14,ENSG00000168159,overexpressed,1.06761314246692,6.53940229094018,23.6252214851309,3.32247075927903e-108,1.9555351899139e-107,235.455651493168
TumorVsNormal.csv,ENSG00000232027.2,ENSG00000232027,underexpressed,-1.43993154602875,1.86863186370411,-23.5899328004715,6.31976771736387e-108,3.7068856423487e-107,235.052267607132
TumorVsNormal.csv,ENSG00000248318.1,ENSG00000248318,underexpressed,-1.68557368118686,1.8751895141431,-23.5869933172278,6.66731803669821e-108,3.90829849163703e-107,234.983990751753
TumorVsNormal.csv,ENSG00000182179.13,ENSG00000182179,underexpressed,-1.13635395173245,5.24106719256945,-23.598756914176,5.3814187924421e-108,3.15945708008228e-107,234.973403075235
TumorVsNormal.csv,ENSG00000186193.9,ENSG00000186193,overexpressed,2.10625255131375,2.80377299603426,23.5734511793297,8.53185680843697e-108,4.99502403285458e-107,234.932649856076
TumorVsNormal.csv,ENSG00000200091.1,ENSG00000200091,underexpressed,-1.74200251577204,2.01901709931226,-23.5802138369195,7.54341532286465e-108,4.41909383592427e-107,234.835229518979
TumorVsNormal.csv,ENSG00000235777.1,ENSG00000235777,underexpressed,-1.67222232335298,1.8486474498602,-23.568946853337,9.26097723887588e-108,5.41344378456945e-107,234.658679691213
TumorVsNormal.csv,ENSG00000265421.1,ENSG00000265421,underexpressed,-2.51458927894627,2.57108255864038,-23.5721118583717,8.74245134594348e-108,5.1151248392766e-107,234.602877758592
TumorVsNormal.csv,ENSG00000204789.4,ENSG00000204789,underexpressed,-1.27275173562048,3.95777170659859,-23.5761370906409,8.12467079427384e-108,4.75811972397717e-107,234.568489245001
TumorVsNormal.csv,ENSG00000221962.5,ENSG00000221962,underexpressed,-2.90361461167827,2.96504455043034,-23.5705692062855,8.99145914972104e-108,5.25753711753327e-107,234.542339592975
TumorVsNormal.csv,ENSG00000199405.1,ENSG00000199405,underexpressed,-1.67849041487494,1.85840965291663,-23.5557190125558,1.1782053242672e-107,6.874269198321639e-107,234.419039141972
TumorVsNormal.csv,ENSG00000279819.1,ENSG00000279819,underexpressed,-2.16131878823397,2.25807832979743,-23.559833799141,1.09319485162174e-107,6.3822437057954e-107,234.418933190217
TumorVsNormal.csv,ENSG00000201217.1,ENSG00000201217,underexpressed,-2.42094089461427,3.37335221999748,-23.5635418564783,1.0218481284812599e-107,5.96756761956773e-107,234.378166375022
TumorVsNormal.csv,ENSG00000035499.13,ENSG00000035499,overexpressed,1.75056436995018,2.61066028648439,23.5412217388085,1.53385212715111e-107,8.932629059640049e-107,234.341841989391
TumorVsNormal.csv,ENSG00000283343.1,ENSG00000283343,underexpressed,-1.90746771993143,1.9165140615634,-23.5511677523746,1.2799432660758499e-107,7.46321908145811e-107,234.312919788098
TumorVsNormal.csv,ENSG00000220884.2,ENSG00000220884,underexpressed,-1.50840906786397,1.71139910351978,-23.5437529872424,1.46481718070715e-107,8.53324244587102e-107,234.230542787337
TumorVsNormal.csv,ENSG00000177200.17,ENSG00000177200,underexpressed,-1.36337454852594,4.24602332530102,-23.5571132718843,1.1486852753259899e-107,6.70411897777379e-107,234.218296684629
TumorVsNormal.csv,ENSG00000258930.1,ENSG00000258930,underexpressed,-2.00050862430834,2.18593869704546,-23.5470864102453,1.37861625116663e-107,8.033576775204639e-107,234.203209764444
TumorVsNormal.csv,ENSG00000160949.17,ENSG00000160949,overexpressed,1.4968174370175,3.16754966524079,23.5383433671371,1.61631076254541e-107,9.40408104337058e-107,234.179723129404
TumorVsNormal.csv,ENSG00000165905.18,ENSG00000165905,overexpressed,2.3590256725044,4.22647934967988,23.535571261514,1.6999072826818198e-107,9.87820966807483e-107,234.04622011929
TumorVsNormal.csv,ENSG00000254463.1,ENSG00000254463,underexpressed,-1.91942736836875,2.34592421364864,-23.5369429490157,1.65801598499674e-107,9.6407513473555e-107,233.998218143487
TumorVsNormal.csv,ENSG00000134291.12,ENSG00000134291,overexpressed,1.06781164154525,5.75187498774226,23.5363089289813,1.67724923200696e-107,9.74956340067756e-107,233.833169054323
